Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
17,Fool Me Once,2.762854077253219,0.6276521459227468,58.0,1.0,0.6232309012875537,0.004421244635193136,0.13028605150214598,0.24206180257510737,1.0,0.5805194805194805,0,0
18,"BackStabber: (D, D)",2.7563090128755348,0.644189270386266,190.0,1.0,0.6361238197424889,0.008065450643776829,0.12297145922746787,0.23283927038626626,0.9967358639702297,0.7892148890047878,0,0
19,AON2,2.7460622317596575,0.6784006437768241,50.0,1.0,0.6035381974248927,0.07486244635193137,0.15344313304721036,0.16815622317596565,0.9952670711900762,0.1853380038996294,0,0.4620265861958567
20,Meta Winner: 8 players,2.745611587982832,0.5706128755364807,71.0,1.0,0.5654834763948496,0.005129399141630901,0.1548030042918455,0.27458412017167383,0.9560312482878147,0.22381302281785212,0.06364646619569359,0.024077234976756887
21,Spiteful Tit For Tat,2.7433690987124466,0.6644137339055795,46.0,1.0,0.6324733905579398,0.031940343347639476,0.12754892703862664,0.20803733905579408,1.0,0,0.7038260147562585,0
22,NMWE Finite Memory: 88 players,2.7394957081545064,0.5728536480686696,70.0,1.0,0.5648963519313303,0.007957296137339056,0.15455557939914166,0.272590772532189,0.9340501971235505,0.1635812560027707,0.045260568087479025,0.07381963505264945
23,Forgetful Fool Me Once: 0.05,2.737918454935623,0.754856652360515,50.0,1.0,0.7235972103004293,0.031259442060085824,0.0808424892703863,0.16430085836909866,1.0,0.6411076196486887,0.0509085384914056,0.0506177133076838
24,NMWE Stochastic: 62 players,2.7346673819742486,0.5773070815450644,69.0,1.0,0.566474678111588,0.010832403433476395,0.15323047210300428,0.2694624463519313,0.8667671090152932,0.17225979591058121,0.04229885110536346,0.07942038191454115
25,MEM2,2.7338841201716737,0.5993510729613734,68.0,1.0,0.5961656652360513,0.0031854077253218914,0.13617896995708162,0.2644699570815452,0.9962579722684175,0.21983210583215154,0.2833139032824877,0
26,Nice Meta Winner Ensemble: 203 players,2.7336480686695275,0.5690678111587982,70.0,1.0,0.5631495708154507,0.00591824034334764,0.15328497854077255,0.2776472103004291,0.9539510022573284,0.1510459390913475,0.027380843019556858,0.043161837958230455
27,"EugineNier: (D,)",2.7331115879828296,0.6459628755364807,192.0,1.0,0.6394751072961378,0.00648776824034334,0.11531351931330458,0.23872360515021437,0.9966489569628747,0,0.4446522959737148,0
28,GraaskampKatzen,2.7301609442060086,0.6660650214592274,47.0,1.0,0.6558315450643777,0.010233476394849771,0.10725064377682399,0.22668433476394848,0.9951084702357592,0,0.5114769342285167,0
29,Meta Hunter: 6 players,2.72906652360515,0.6407959227467811,59.0,1.0,0.6054710300429184,0.03532489270386267,0.13822424892703866,0.22097982832618046,0.9079563052398529,0.7547736205142461,0.16749181747188457,0.0972405643614252
30,NMWE Deterministic: 141 players,2.728497854077253,0.5681356223175965,71.0,1.0,0.5633703862660945,0.0047652360515021445,0.1511658798283262,0.28069849785407713,0.9643370697214066,0.08527659365577125,0.026839452880162915,0.04329565485913666
31,NMWE Long Memory: 115 players,2.7201072961373383,0.5683190987124463,70.0,1.0,0.5631216738197423,0.005197424892703863,0.14994678111587986,0.28173412017167393,0.9490395071860026,0.160758014787874,0.01936906459059139,0.04573988360545162
32,Borufsen,2.719184549356224,0.8016821888412017,21.0,1.0,0.7597328326180257,0.041949356223175936,0.060346137339055805,0.13797167381974246,0.9984544191053581,0.157935491201897,0.7817589317526997,0.10705983949130758
